"","ID_INDIVIDU","POSTE","MOIS_NAISSANCE","NATIONALITE","DATE_NAISSANCE","CF_AGREE","POLE_ESPOIR","exp_avant_16","NB_BUT_PAR_MIN_JOUE_PAR_SAISON_AVANT_16","NB_MIN_JOUE_PAR_MATCH_PAR_SAISON_AVANT_16","NB_CLUB_AVANT_16","TOP_50_AVANT_16","TOP_50_150_AVANT_16","top_restant_AVANT_16","exp_avant_17","NB_BUT_PAR_MIN_JOUE_PAR_SAISON_AVANT_17","NB_MIN_JOUE_PAR_MATCH_PAR_SAISON_AVANT_17","NB_CLUB_AVANT_17","TOP_50_AVANT_17","TOP_50_150_AVANT_17","top_restant_AVANT_17","exp_avant_18","IN_NO_F2K","Anthropometrie","Detente_horizontale","Vitesse_lineaire","Vivacite","Jeux_reduits","Match","Conduite_de_balle","Gardiens_de_but","Jonglerie_en_mouvement","Vitesse_max_aerobie","NB_BUT_PAR_MIN_JOUE_PAR_SAISON_AVANT_18","NB_MIN_JOUE_PAR_MATCH_PAR_SAISON_AVANT_18","NB_CLUB_AVANT_18","TOP_50_AVANT_18","TOP_50_150_AVANT_18","top_restant_AVANT_18","exp_avant_19","NB_BUT_PAR_MIN_JOUE_PAR_SAISON_AVANT_19","NB_MIN_JOUE_PAR_MATCH_PAR_SAISON_AVANT_19","NB_CLUB_AVANT_19","TOP_50_AVANT_19","TOP_50_150_AVANT_19","top_restant_AVANT_19","exp_avant_20","NB_BUT_PAR_MIN_JOUE_PAR_SAISON_AVANT_20","NB_MIN_JOUE_PAR_MATCH_PAR_SAISON_AVANT_20","NB_CLUB_AVANT_20","TOP_50_AVANT_20","TOP_50_150_AVANT_20","top_restant_AVANT_20","exp_avant_21","NB_BUT_PAR_MIN_JOUE_PAR_SAISON_AVANT_21","NB_MIN_JOUE_PAR_MATCH_PAR_SAISON_AVANT_21","NB_CLUB_AVANT_21","TOP_50_AVANT_21","TOP_50_150_AVANT_21","top_restant_AVANT_21","exp","NB_BUT_PAR_MIN_JOUE_PAR_SAISON","NB_MIN_JOUE_PAR_MATCH_PAR_SAISON","NB_CLUB","TOP_50","TOP_50_150","top_restant","NB_PALMARES_AVANT_16","NB_PALMARES_AVANT_17","NB_PALMARES_AVANT_18","NB_PALMARES_AVANT_19","NB_PALMARES_AVANT_20","NB_PALMARES_AVANT_21","NB_PALMARES","France U16","France U17","France U18","France U19","France U20","France U21","U16_NB_BUT","U16_NB_MATCH_JOUE","U16_NB_MIN_JOUE","U16_TITULARISATION","U17_NB_BUT","U17_NB_MATCH_JOUE","U17_NB_MIN_JOUE","U17_TITULARISATION","U18_NB_BUT","U18_NB_MATCH_JOUE","U18_NB_MIN_JOUE","U18_TITULARISATION","U19_NB_BUT","U19_NB_MATCH_JOUE","U19_NB_MIN_JOUE","U19_TITULARISATION","U20_NB_BUT","U20_NB_MATCH_JOUE","U20_NB_MIN_JOUE","U20_TITULARISATION","U21_NB_BUT","U21_NB_MATCH_JOUE","U21_NB_MIN_JOUE","U21_TITULARISATION"
"506",2187,"Milieu",1,"France","2005-01-20T00:00:00.000Z","CFM - CENTRE DE FORMATION ANGERS S.C.O.","aucun",0,0.00014,15.77,2,"0","0","1",0,0.00011,13.14,2,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-04,10.99,2,"0","0","1",0,1e-04,10.99,2,"0","0","1",0,1e-04,10.99,2,"0","0","1",0,1e-04,10.99,2,"0","0","1",0,1e-04,10.99,2,"0","0","1",0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,2,122,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507",2194,"Gardien de But",6,"Congo","1998-06-06T00:00:00.000Z","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,66.67,1,"0","0","0",0,0,34.02,1,"0","0","0",0,0,15.95,1,"0","0","0",0,0,10.01,1,"0","0","0",0,0,4.13,1,"0","0","0",1,1,1,2,2,2,2,1,0,0,1,1,1,NA,1,90,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,357,5,NA,5,450,5,NA,1,90,1
"508",2197,"Milieu",4,"France","2002-04-18T00:00:00.000Z","aucun","aucun",0,0,25.44,2,"0","0","1",0,0,17.7,2,"0","0","1",0,2545079920,12.88,12.88,13.88,12.88,13.88,13.88,NA,11.87,11.87,11.87,0,14.48,3,"0","0","1",0,2e-05,12.25,4,"0","1","1",0,1e-05,10.27,6,"0","1","1",0,1e-05,9.11,6,"0","1","1",0,1e-05,9.11,6,"0","1","1",0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2,56,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509",2206,"Milieu",4,"France","1999-04-15T00:00:00.000Z","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,0.00285,77.96,1,"1","0","0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00078,35.5,1,"1","0","0",0,0.00049,21.53,1,"1","0","0",0,0.00036,15.93,3,"1","0","0",0,0.00029,12.54,4,"1","0","0",0,0.00023,8.31,5,"1","0","1",0,0,0,0,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,45,1,1,3,165,2,NA,NA,NA,NA,NA,NA,NA,NA
"510",2222,"Attaquant",3,"Algérie","2000-03-14T00:00:00.000Z","aucun","aucun",0,NA,NA,NA,"inconnu","inconnu","inconnu",1,0.01587,15.75,1,"0","0","0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00685,8.69,2,"0","0","1",1,0.00167,16.21,3,"0","0","1",1,0.00114,15.72,4,"0","0","1",1,0.00079,10.55,6,"0","1","1",1,0.00053,5.87,7,"1","1","1",0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,99,1,NA,NA,NA,NA,NA,NA,NA,NA
"511",2231,"Defenseur",10,"France","1998-10-27T00:00:00.000Z","CFM - CENTRE DE FORMATION VALENCIENNES F.C.","aucun",0,NA,NA,NA,"inconnu","inconnu","inconnu",1,0.002,125.25,2,"1","0","1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00017,72.97,3,"1","0","1",1,0.00021,34.84,3,"1","0","1",1,0.00012,25.06,3,"1","0","1",1,7e-05,19.4,3,"1","0","1",1,4e-05,9.94,4,"1","0","1",0,2,4,5,5,5,5,1,1,1,1,0,1,NA,3,270,3,NA,12,1002,11,1,10,601,7,NA,6,436,5,NA,NA,NA,NA,1,16,1235,13
"512",2240,"Milieu",9,"France","1998-09-15T00:00:00.000Z","aucun","PEM - PEM SAINT-SEBASTIEN SUR LOIRE",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00271,58.37,2,"0","0","0",0,0.00058,35.28,3,"0","0","1",0,0.00045,22.15,4,"0","0","1",0,0.00036,16.9,4,"0","0","1",0,0.00017,8.29,8,"0","0","1",0,0,0,0,0,0,0,1,0,0,0,0,0,NA,3,181,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513",2241,"Milieu",6,"France","2004-06-28T00:00:00.000Z","CFM - CENTRE DE FORMATION A.J. AUXERROISE","PEM - PEM GUADELOUPE",0,0.00053,43.25,1,"0","0","0",0,0.00025,25.32,1,"0","0","0",0,2546478355,14.85,15.31,16.24,15.31,NA,NA,NA,14.85,14.85,14.85,0.00023,15.72,1,"0","0","0",0,0.00022,11.56,1,"0","0","0",0,0.00022,11.56,1,"0","0","0",0,0.00022,11.56,1,"0","0","0",0,0.00022,11.56,1,"0","0","0",0,0,0,0,0,0,0,1,0,1,0,0,0,2,5,252,3,NA,NA,NA,NA,2,5,285,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514",2242,"Defenseur",2,"France","2007-02-26T00:00:00.000Z","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,0,11.25,2,"1","0","0",0,0,11.25,2,"1","0","0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11.25,2,"1","0","0",0,0,11.25,2,"1","0","0",0,0,11.25,2,"1","0","0",0,0,11.25,2,"1","0","0",0,0,11.25,2,"1","0","0",0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,NA,4,280,3,1,7,464,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515",2245,"Milieu",3,"France","2002-03-16T00:00:00.000Z","CFM - CENTRE DE FORMATION DIJON FOOTBALL CÔTE D'OR","aucun",0,0.00092,39,1,"0","0","1",0,0.00063,26.13,3,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00063,26.13,3,"0","0","1",0,5e-04,19,4,"0","0","1",0,0.00042,15.25,4,"0","0","1",0,0.00034,12.55,4,"0","0","1",0,0.00034,12.55,4,"0","0","1",0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516",2248,"Milieu",8,"France","1999-08-26T00:00:00.000Z","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","aucun",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,54.76,1,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00017,32.32,1,"0","0","1",0,0.00011,19.85,1,"0","0","1",0,0.00025,16.36,2,"0","0","1",0,0.00022,12.87,3,"0","0","1",0,0.00012,7.87,6,"1","0","1",1,1,1,1,1,1,1,1,0,0,0,0,0,NA,2,131,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517",2249,"Defenseur",1,"France","2003-01-20T00:00:00.000Z","CFM - CENTRE DE FORMATION F.C. NANTES","PEM - PEM CLAIREFONTAINE",0,4e-04,27.71,2,"0","1","1",0,0.00028,19.52,2,"0","1","1",0,2545381777,NA,11.52,14.27,11.52,15,15,14.27,11.51,11.52,8.76,0.00026,15.48,2,"0","1","1",0,0.00023,12.32,3,"0","1","1",0,0.00019,9.95,3,"0","1","1",0,0.00019,9.95,3,"0","1","1",0,0.00019,9.95,3,"0","1","1",1,1,1,1,1,1,1,1,1,0,0,0,0,NA,8,417,4,NA,3,163,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518",2260,"Attaquant",2,"France","2006-02-08T00:00:00.000Z","CFM - ACADEMY AS MONACO FC","PEM - PEM AIX EN PROVENCE",0,0,15.65,2,"0","1","1",0,0,13.15,2,"0","1","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13.15,2,"0","1","1",0,0,13.15,2,"0","1","1",0,0,13.15,2,"0","1","1",0,0,13.15,2,"0","1","1",0,0,13.15,2,"0","1","1",0,0,0,0,0,0,0,1,0,0,0,0,0,NA,6,322,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519",2269,"Milieu",3,"France","2004-03-13T00:00:00.000Z","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",0,8e-05,14.65,1,"1","0","0",0,0.00015,11.71,1,"1","0","0",0,2545922671,14.46,14.92,15.3,14.92,15.48,15.48,15.3,15.61,15.61,14.46,0.00016,10.26,2,"1","0","1",0,0.00012,9.11,2,"1","0","1",0,0.00012,9.11,2,"1","0","1",0,0.00012,9.11,2,"1","0","1",0,0.00012,9.11,2,"1","0","1",0,0,0,0,0,0,0,1,0,0,0,0,0,NA,5,319,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520",2296,"Milieu",2,"France","2000-02-03T00:00:00.000Z","CFM - CENTRE DE FORMATION F.C. LORIENT","aucun",0,0,100.4,1,"0","0","1",0,0.00023,42.48,1,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9e-05,24.98,1,"0","0","1",0,5e-05,17.61,1,"0","0","1",0,3e-05,12.64,1,"0","0","1",0,3e-05,10.48,1,"0","0","1",0,7e-05,8.37,2,"1","0","1",0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,283,4,3,15,830,7
"521",2297,"Attaquant",5,"Maroc","2005-05-14T00:00:00.000Z","aucun","aucun",0,0.00164,18.62,2,"1","0","1",0,0.00193,12.67,2,"1","0","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0016,10.47,2,"1","0","1",0,0.0016,10.47,2,"1","0","1",0,0.0016,10.47,2,"1","0","1",0,0.0016,10.47,2,"1","0","1",1,0.0016,10.47,2,"1","0","1",0,0,0,0,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,2,83,1,6,8,514,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522",2305,"Milieu",6,"France","2001-06-25T00:00:00.000Z","CFM - CENTRE DE FORMATION AMIENS SP.C. PICARDIE","aucun",0,0.00043,36.95,1,"0","0","1",0,0.00038,24.17,1,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00055,18.66,1,"0","0","1",0,0.00047,13.32,1,"0","0","1",0,0.00036,11.24,2,"0","0","1",0,0.00029,9.8,3,"0","0","1",0,0.00025,8,5,"0","1","1",0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,102,1,NA,NA,NA,NA,NA,NA,NA,NA
"523",2309,"Defenseur",7,"France","1994-07-17T00:00:00.000Z","CFM - CENTRE DE FORMATION LE HAVRE A.C.","aucun",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,96,1,"1","0","0",0,0,96,1,"1","0","0",0,0,46.39,1,"1","0","0",1,4e-05,8.68,4,"1","1","1",1,1,1,1,1,1,7,1,1,1,1,0,1,1,15,1194,14,1,17,1453,16,1,5,362,5,NA,12,1023,12,NA,NA,NA,NA,NA,9,763,9
"524",2321,"Attaquant",4,"France","2001-04-28T00:00:00.000Z","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","aucun",0,0.00108,35.18,1,"0","0","1",0,0.00072,23.39,1,"0","0","1",1,2546431616,NA,12.26,12.26,12.26,12.26,12.26,12.26,12.26,12.26,NA,0.00051,16.51,3,"0","0","1",1,0.00041,12.02,4,"0","0","1",1,0.00041,12.02,4,"0","0","1",1,0.00041,12.02,4,"0","0","1",1,0.00034,9.17,5,"0","0","1",0,0,0,0,0,0,0,1,1,1,0,0,0,NA,6,247,2,NA,1,23,NA,NA,1,62,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525",2325,"Gardien de But",11,"France","2001-11-22T00:00:00.000Z","CFM - CENTRE DE FORMATION EN AVANT GUINGAMP","PEM - PEM SAINT-SEBASTIEN SUR LOIRE",0,0,31.11,1,"0","0","0",0,0,17.45,1,"0","0","0",0,2544331223,13.65,13.28,13.01,13.28,14.12,14.12,13.01,13.28,13.28,13.65,0,12.77,1,"0","0","0",0,0,9.44,1,"0","0","0",0,0,7.42,1,"0","0","0",0,0,7.42,2,"1","0","0",0,0,6.66,3,"1","1","0",0,0,0,0,0,0,0,0,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,180,2,NA,NA,NA,NA,NA,6,540,6,NA,NA,NA,NA
"526",2341,"Defenseur",9,"France","2004-09-14T00:00:00.000Z","CFM - CENTRE DE FORMATION A.C. AJACCIEN","PEM - PEM AJACCIO",0,7e-05,20.68,1,"1","0","0",0,9e-05,14.93,1,"1","0","0",0,2546519611,12.77,12.83,12.92,12.83,12.77,12.77,12.92,12.83,12.83,12.77,6e-05,12.35,1,"1","0","0",0,7e-05,10.61,1,"1","0","0",0,7e-05,10.61,1,"1","0","0",0,7e-05,10.61,1,"1","0","0",0,7e-05,10.61,1,"1","0","0",0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,60,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527",2344,"Defenseur",2,"France","2003-02-15T00:00:00.000Z","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",0,0,20.25,2,"0","1","1",0,4e-05,15.56,2,"0","1","1",0,2545379584,16.88,15.59,17.84,15.59,16.24,16.24,17.84,15.59,15.59,15.59,3e-05,11.66,2,"0","1","1",0,2e-05,9.96,3,"1","1","1",0,2e-05,8.59,3,"1","1","1",0,2e-05,8.59,3,"1","1","1",0,2e-05,8.59,3,"1","1","1",0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,3,222,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528",2348,"Defenseur",8,"France","2002-08-25T00:00:00.000Z","CFM - CENTRE DE FORMATION ST. BRESTOIS 29","aucun",0,0.00048,25.87,1,"1","0","0",0,0.00029,18.68,2,"1","0","0",0,2544438261,11.78,10.93,11.56,10.93,10.93,10.93,11.56,10.93,10.93,11.78,0.00026,14.77,3,"1","0","0",0,0.00021,12.01,3,"1","0","0",0,0.00015,10.4,6,"1","0","1",0,1e-04,9.42,6,"1","0","1",0,1e-04,9.42,6,"1","0","1",0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2,66,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529",2350,"Defenseur",1,"France","1997-01-09T00:00:00.000Z","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,90,1,"0","1","0",0,0.00045,41.62,1,"0","1","0",1,0.00024,29.8,2,"1","1","0",1,9e-05,11,3,"1","1","1",0,0,0,1,1,1,1,1,1,1,1,1,1,NA,4,300,3,NA,5,377,4,NA,2,171,2,NA,20,1552,18,NA,3,246,3,NA,6,540,6
"530",2352,"Milieu",7,"France","2006-07-22T00:00:00.000Z","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","aucun",0,0.00031,15.1,3,"1","1","0",0,0.00022,11.4,3,"1","1","0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00022,11.4,3,"1","1","0",0,0.00022,11.4,3,"1","1","0",0,0.00022,11.4,3,"1","1","0",0,0.00022,11.4,3,"1","1","0",0,0.00022,11.4,3,"1","1","0",0,0,0,0,0,0,0,1,1,0,0,0,0,NA,6,284,3,1,12,393,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531",2353,"Gardien de But",3,"France","2000-03-02T00:00:00.000Z","CFM - CENTRE DE FORMATION F.C. LORIENT","aucun",0,0,75.6,1,"0","0","1",0,0,37.34,1,"0","0","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23.72,1,"0","0","1",1,0,18.16,2,"0","0","1",1,0,15.74,2,"0","0","1",1,0,13.82,2,"0","0","1",1,0,10.93,2,"0","0","1",0,0,0,0,0,0,0,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,270,3,NA,5,450,5,NA,4,360,4,NA,13,1170,13
"532",2359,"Defenseur",2,"France","2005-02-17T00:00:00.000Z","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","PEM - PEM GUADELOUPE",0,0,30.28,1,"1","0","0",0,0,16.43,1,"1","0","0",0,2546123909,NA,NA,NA,NA,16.41,16.41,16.41,16.41,NA,NA,0,12.21,1,"1","0","0",0,0,12.21,1,"1","0","0",0,0,12.21,1,"1","0","0",0,0,12.21,1,"1","0","0",0,0,12.21,1,"1","0","0",0,0,0,0,0,0,0,0,1,1,1,-1,-1,NA,NA,NA,NA,NA,18,1265,15,NA,6,473,6,NA,4,328,4,NA,NA,NA,NA,NA,2,180,2
"533",2361,"Defenseur",2,"Turquie","2002-02-08T00:00:00.000Z","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","PEM - PEM NANCY",0,0,21.25,2,"1","0","0",0,0,16.28,3,"1","0","0",0,2544976715,NA,14.55,13.51,14.55,14.61,14.61,13.51,14.55,14.55,15.94,0,13.48,3,"1","0","0",1,0,11.13,4,"1","1","0",1,1e-05,9.19,5,"1","1","1",1,1e-05,8.09,6,"1","1","1",1,1e-05,8.09,6,"1","1","1",0,2,2,2,2,2,2,0,1,1,0,0,0,NA,NA,NA,NA,NA,10,654,7,NA,6,448,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534",2362,"Milieu",2,"France","2000-02-10T00:00:00.000Z","CFM - CENTRE DE FORMATION R.C. LENSOIS","PEM - PEM LIEVIN",0,0,67.2,1,"0","1","0",0,0,27.09,1,"0","1","0",0,2545636735,10.8,10.8,10.8,10.8,10.8,10.8,NA,NA,NA,NA,0,19.04,1,"0","1","0",0,0.00011,14.11,1,"0","1","0",0,0.00011,14.11,1,"0","1","0",0,0.00011,14.11,1,"0","1","0",1,1e-04,9.46,3,"0","1","1",0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,213,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535",2367,"Gardien de But",1,"France","1998-01-31T00:00:00.000Z","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","aucun",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,30.6,1,"0","1","0",0,0,30.6,1,"0","1","0",0,0,30.6,1,"0","1","0",0,0,30.6,1,"0","1","0",1,0,30.6,1,"0","1","0",0,1,1,1,1,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,3,180,2,NA,1,90,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536",2368,"Milieu",2,"France","2000-02-15T00:00:00.000Z","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0.00087,76.8,2,"1","0","0",0,0.00042,34.06,2,"1","0","0",0,2543882216,NA,15.64,15.64,15.64,14.82,14.82,15.64,15.64,15.64,NA,0.00053,24.38,2,"1","0","0",0,0.00036,15.74,2,"1","0","0",0,0.00024,12.13,2,"1","0","0",0,0.00015,10.66,2,"1","0","0",0,0.00012,8.56,2,"1","0","0",1,1,1,1,1,1,1,1,1,1,1,1,1,3,12,903,9,2,15,1214,15,1,12,859,10,1,16,1122,13,NA,3,170,2,4,24,1599,18
"537",2369,"Attaquant",2,"Cameroun","1995-02-13T00:00:00.000Z","CFM - CENTRE DE FORMATION F.C. NANTES","aucun",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,0.00749,76.29,1,"1","0","0",1,0.00214,19.46,2,"1","0","0",1,0.00041,6.39,5,"1","1","1",0,0,0,0,0,0,0,0,1,0,1,1,1,NA,NA,NA,NA,NA,3,182,2,NA,NA,NA,NA,NA,2,104,2,1,1,69,1,1,6,337,3
"538",2372,"Attaquant",12,"France","1998-12-04T00:00:00.000Z","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","PEM - PEM CLAIREFONTAINE",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,68,1,"1","0","0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,26.17,1,"1","0","0",0,0.00136,19.12,1,"1","0","0",0,0.00104,8.91,2,"1","0","0",0,0.00069,8.06,3,"1","0","1",1,0.00026,6.41,4,"1","0","1",0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,42,NA
"539",2386,"Milieu",2,"France","1999-02-27T00:00:00.000Z","aucun","aucun",0,NA,0,1,"1","0","0",0,0,31,1,"1","0","0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00012,13.1,2,"1","0","0",0,0.00013,8.66,2,"1","0","0",0,7e-05,7.98,2,"1","0","0",0,4e-05,7.31,2,"1","0","0",1,2e-05,5.77,4,"1","1","0",1,2,2,2,2,2,2,1,1,1,1,1,1,NA,6,368,5,NA,2,115,1,NA,8,564,7,NA,11,634,7,NA,7,388,6,NA,14,822,9
"540",2412,"Defenseur",7,"France","1998-07-11T00:00:00.000Z","CFM - LOSC LILLE ASSOCIATION","aucun",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,68.41,1,"1","0","0",0,0.00011,37.62,1,"1","0","0",0,0.00012,22.18,2,"1","0","0",0,1e-04,17.55,2,"1","0","0",1,6e-05,8.81,3,"1","0","0",1,1,1,1,1,1,1,1,0,0,1,0,0,NA,7,354,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,180,2,NA,NA,NA,NA,NA,NA,NA,NA
"541",2416,"Milieu",3,"France","1989-03-10T00:00:00.000Z","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,0.00699,15.89,1,"1","0","0",0,0.00114,16.81,1,"1","0","0",1,4e-05,4.76,5,"1","1","1",0,0,0,0,0,0,2,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,380,6
"542",2424,"Gardien de But",3,"France","1998-03-23T00:00:00.000Z","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","aucun",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,"inconnu","inconnu","inconnu",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,83.56,1,"0","0","1",1,0,33.55,2,"1","0","1",1,0,21.69,2,"1","0","1",1,0,12.45,3,"1","0","1",1,1e-05,7.72,5,"1","0","1",1,2,2,2,2,2,2,1,1,1,1,1,0,NA,7,630,7,NA,1,90,1,NA,1,44,NA,NA,5,450,5,NA,1,90,1,NA,NA,NA,NA
